Type,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Region,Order State,Product Name,Shipping Mode,Year,Month,Sales,Days for shipment (scheduled),Order Item Discount Rate,Order Item Quantity
PAYMENT,Men's Footwear,Chicago,EE. UU.,Home Office,IL,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.07,1
PAYMENT,Men's Footwear,Chino Hills,EE. UU.,Consumer,CA,Apparel,LATAM,Santiago de Chile,Chile,South America,Santiago de Chile,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.01,1
PAYMENT,Men's Footwear,Chula Vista,EE. UU.,Corporate,CA,Apparel,LATAM,Florencia,Colombia,South America,Caquetá,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.050000001,1
PAYMENT,Men's Footwear,Cicero,EE. UU.,Consumer,IL,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.050000001,1
PAYMENT,Men's Footwear,Clementon,EE. UU.,Consumer,NJ,Apparel,LATAM,Hermosillo,México,Central America,Sonora,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.029999999,1
PAYMENT,Men's Footwear,Columbia,EE. UU.,Consumer,MO,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,259.980011,4.0,0.005,2
PAYMENT,Men's Footwear,Columbia,EE. UU.,Corporate,MO,Apparel,LATAM,Teresina,Brasil,South America,Piauí,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,129.9900055,2.0,0.200000003,1
PAYMENT,Men's Footwear,Columbus,EE. UU.,Consumer,OH,Apparel,LATAM,Cuscatancingo,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,Same Day,2015,1,129.9900055,0.0,0.129999995,1
PAYMENT,Men's Footwear,Columbus,EE. UU.,Consumer,OH,Apparel,LATAM,Puno,Perú,South America,Puno,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.25,1
PAYMENT,Men's Footwear,Columbus,EE. UU.,Corporate,GA,Apparel,LATAM,Santa Ana,El Salvador,Central America,Santa Ana,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.07,1
PAYMENT,Men's Footwear,Corona,EE. UU.,Corporate,NY,Apparel,LATAM,São Gonçalo,Brasil,South America,Río de Janeiro,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.100000001,1
PAYMENT,Men's Footwear,Crown Point,EE. UU.,Consumer,IN,Apparel,LATAM,Brasília,Brasil,South America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,129.9900055,2.0,0.180000007,1
PAYMENT,Men's Footwear,Dallas,EE. UU.,Corporate,TX,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.050000001,1
PAYMENT,Men's Footwear,Dallas,EE. UU.,Home Office,TX,Apparel,LATAM,Manaus,Brasil,South America,Amazonas,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.119999997,1
PAYMENT,Men's Footwear,Del Rio,EE. UU.,Consumer,TX,Apparel,LATAM,Soyapango,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.170000002,1
PAYMENT,Men's Footwear,Denver,EE. UU.,Consumer,CO,Apparel,LATAM,Progreso,México,Central America,Yucatán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.119999997,1
PAYMENT,Men's Footwear,Detroit,EE. UU.,Corporate,MI,Apparel,LATAM,Buenos Aires,Argentina,South America,Buenos Aires,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,Detroit,EE. UU.,Home Office,MI,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.25,1
PAYMENT,Men's Footwear,Duluth,EE. UU.,Consumer,GA,Apparel,LATAM,Franca,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.07,1
PAYMENT,Men's Footwear,El Monte,EE. UU.,Consumer,CA,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,El Paso,EE. UU.,Corporate,TX,Apparel,LATAM,Buenos Aires,Argentina,South America,Buenos Aires,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.100000001,1
PAYMENT,Men's Footwear,Elgin,EE. UU.,Consumer,IL,Apparel,LATAM,Ibagué,Colombia,South America,Tolima,Nike Men's CJ Elite 2 TD Football Cleat,Same Day,2015,1,129.9900055,0.0,0.170000002,1
PAYMENT,Men's Footwear,Elyria,EE. UU.,Corporate,OH,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,259.980011,2.0,0.015,2
PAYMENT,Men's Footwear,Endicott,EE. UU.,Consumer,NY,Apparel,LATAM,Medellín,Colombia,South America,Antioquía,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.07,1
PAYMENT,Men's Footwear,Escondido,EE. UU.,Consumer,CA,Apparel,LATAM,San Francisco de Macorís,República Dominicana,Caribbean,Duarte,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.129999995,1
PAYMENT,Men's Footwear,Eugene,EE. UU.,Consumer,OR,Apparel,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.090000004,1
PAYMENT,Men's Footwear,Far Rockaway,EE. UU.,Consumer,NY,Apparel,LATAM,Tipitapa,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.180000007,1
PAYMENT,Men's Footwear,Florissant,EE. UU.,Consumer,MO,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Florissant,EE. UU.,Consumer,MO,Apparel,LATAM,Manzanillo,México,Central America,Colima,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.029999999,1
PAYMENT,Men's Footwear,Flushing,EE. UU.,Corporate,NY,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,Fond Du Lac,EE. UU.,Corporate,WI,Apparel,LATAM,Buenos Aires,Argentina,South America,Buenos Aires,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.059999999,1
PAYMENT,Men's Footwear,Fond Du Lac,EE. UU.,Corporate,WI,Apparel,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Fountain Valley,EE. UU.,Consumer,CA,Apparel,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,259.980011,2.0,0.034999999000000004,2
PAYMENT,Men's Footwear,Fremont,EE. UU.,Consumer,CA,Apparel,LATAM,Mérida,México,Central America,Yucatán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.01,1
PAYMENT,Men's Footwear,Fresno,EE. UU.,Consumer,CA,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.180000007,1
PAYMENT,Men's Footwear,Fullerton,EE. UU.,Corporate,CA,Apparel,LATAM,Ocotlán,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.02,1
PAYMENT,Men's Footwear,Glendale,EE. UU.,Consumer,AZ,Apparel,LATAM,Soledad,Colombia,South America,Atlántico,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,Greensboro,EE. UU.,Corporate,NC,Apparel,LATAM,León,Nicaragua,Central America,León,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.090000004,1
PAYMENT,Men's Footwear,Hamilton,EE. UU.,Home Office,OH,Apparel,LATAM,San Cristóbal,Venezuela,South America,Táchira,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.01,1
PAYMENT,Men's Footwear,Hanover,EE. UU.,Consumer,PA,Apparel,LATAM,Gravataí,Brasil,South America,Rio Grande do Sul,Nike Men's CJ Elite 2 TD Football Cleat,Same Day,2015,2,129.9900055,0.0,0.25,1
PAYMENT,Men's Footwear,Honolulu,EE. UU.,Corporate,HI,Apparel,LATAM,Recife,Brasil,South America,Pernambuco,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.119999997,1
PAYMENT,Men's Footwear,Honolulu,EE. UU.,Home Office,HI,Apparel,LATAM,São Benedito,Brasil,South America,Ceará,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,259.980011,2.0,0.2250000015,2
PAYMENT,Men's Footwear,Houston,EE. UU.,Consumer,TX,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,3,129.9900055,1.0,0.07,1
PAYMENT,Men's Footwear,Houston,EE. UU.,Corporate,TX,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.180000007,1
PAYMENT,Men's Footwear,Huntington Beach,EE. UU.,Consumer,CA,Apparel,LATAM,Coyoacán,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.100000001,1
PAYMENT,Men's Footwear,Indianapolis,EE. UU.,Consumer,IN,Apparel,LATAM,Salvador,Brasil,South America,Bahía,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.200000003,1
PAYMENT,Men's Footwear,Irving,EE. UU.,Consumer,TX,Apparel,LATAM,Puebla,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,259.980011,4.0,0.1400000005,2
PAYMENT,Men's Footwear,Jersey City,EE. UU.,Consumer,NJ,Apparel,LATAM,Bello,Colombia,South America,Antioquía,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.159999996,1
PAYMENT,Men's Footwear,Jersey City,EE. UU.,Home Office,NJ,Apparel,LATAM,Santa Clara,Cuba,Caribbean,Villa Clara,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.02,1
PAYMENT,Men's Footwear,Jonesboro,EE. UU.,Consumer,AR,Apparel,LATAM,Mixco,Guatemala,Central America,Guatemala,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,259.980011,4.0,0.109999999,2
PAYMENT,Men's Footwear,Juana Diaz,Puerto Rico,Corporate,PR,Apparel,LATAM,Guadalajara,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.01,1
PAYMENT,Men's Footwear,Katy,EE. UU.,Consumer,TX,Apparel,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.059999999,1
PAYMENT,Men's Footwear,Laguna Niguel,EE. UU.,Corporate,CA,Apparel,LATAM,León,México,Central America,Guanajuato,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.180000007,1
PAYMENT,Men's Footwear,Lake Forest,EE. UU.,Corporate,CA,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.02,1
PAYMENT,Men's Footwear,Las Vegas,EE. UU.,Consumer,NV,Apparel,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,259.980011,2.0,0.155000001,2
PAYMENT,Men's Footwear,Lenoir,EE. UU.,Home Office,NC,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.25,1
PAYMENT,Men's Footwear,Long Beach,EE. UU.,Consumer,CA,Apparel,LATAM,Puebla,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.170000002,1
PAYMENT,Men's Footwear,Los Angeles,EE. UU.,Consumer,CA,Apparel,LATAM,San Salvador,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.039999999,1
PAYMENT,Men's Footwear,Los Angeles,EE. UU.,Consumer,CA,Apparel,LATAM,Zapopan,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.02,1
PAYMENT,Men's Footwear,Los Angeles,EE. UU.,Corporate,CA,Apparel,LATAM,Paulista,Brasil,South America,Pernambuco,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.119999997,1
PAYMENT,Men's Footwear,Los Angeles,EE. UU.,Home Office,CA,Apparel,LATAM,San Nicolás de los Arroyos,Argentina,South America,Buenos Aires (provincia),Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.039999999,1
PAYMENT,Men's Footwear,Loveland,EE. UU.,Corporate,OH,Apparel,LATAM,Quetzaltenango,Guatemala,Central America,Quezaltenango,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.039999999,1
PAYMENT,Men's Footwear,Lynnwood,EE. UU.,Consumer,WA,Apparel,LATAM,San Pedro de Macorís,República Dominicana,Caribbean,San Pedro de Macorís,Nike Men's CJ Elite 2 TD Football Cleat,Same Day,2015,3,259.980011,0.0,0.164999999,2
PAYMENT,Men's Footwear,Manati,Puerto Rico,Consumer,PR,Apparel,LATAM,João Pessoa,Brasil,South America,Paraíba,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Marietta,EE. UU.,Consumer,GA,Apparel,LATAM,Hermosillo,México,Central America,Sonora,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.170000002,1
PAYMENT,Men's Footwear,Marietta,EE. UU.,Consumer,GA,Apparel,LATAM,Puebla,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,3,129.9900055,1.0,0.02,1
PAYMENT,Men's Footwear,Mchenry,EE. UU.,Home Office,IL,Apparel,LATAM,Durango,México,Central America,Durango,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.050000001,1
PAYMENT,Men's Footwear,Medina,EE. UU.,Home Office,OH,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.25,1
PAYMENT,Men's Footwear,Memphis,EE. UU.,Consumer,TN,Apparel,LATAM,Taubaté,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.090000004,1
PAYMENT,Men's Footwear,Memphis,EE. UU.,Corporate,TN,Apparel,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Middletown,EE. UU.,Home Office,CT,Apparel,LATAM,Rancagua,Chile,South America,O'Higgins,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Milwaukee,EE. UU.,Consumer,WI,Apparel,LATAM,El Progreso,Honduras,Central America,Yoro,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.029999999,1
PAYMENT,Men's Footwear,Mission Viejo,EE. UU.,Corporate,CA,Apparel,LATAM,Puebla,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.01,1
PAYMENT,Men's Footwear,Modesto,EE. UU.,Home Office,CA,Apparel,LATAM,Holguín,Cuba,Caribbean,Holguín,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.150000006,1
PAYMENT,Men's Footwear,Morrisville,EE. UU.,Consumer,PA,Apparel,LATAM,Apopa,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.029999999,1
PAYMENT,Men's Footwear,Nashville,EE. UU.,Corporate,TN,Apparel,LATAM,Guayaquil,Ecuador,South America,Guayas,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.25,1
PAYMENT,Men's Footwear,New Haven,EE. UU.,Home Office,CT,Apparel,LATAM,Durango,México,Central America,Durango,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.200000003,1
PAYMENT,Men's Footwear,New Orleans,EE. UU.,Consumer,LA,Apparel,LATAM,Guadalajara,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.200000003,1
PAYMENT,Men's Footwear,New York,EE. UU.,Consumer,NY,Apparel,LATAM,Bogotá,Colombia,South America,Bogotá,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,259.980011,4.0,0.125,2
PAYMENT,Men's Footwear,New York,EE. UU.,Consumer,NY,Apparel,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,New York,EE. UU.,Consumer,NY,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.039999999,1
PAYMENT,Men's Footwear,New York,EE. UU.,Consumer,NY,Apparel,LATAM,Tlaquepaque,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,259.980011,4.0,0.1750000045,2
PAYMENT,Men's Footwear,New York,EE. UU.,Consumer,NY,Apparel,LATAM,Tuxtla Gutiérrez,México,Central America,Chiapas,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.059999999,1
PAYMENT,Men's Footwear,New York,EE. UU.,Home Office,NY,Apparel,LATAM,Petare,Venezuela,South America,Miranda,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.25,1
PAYMENT,Men's Footwear,Newark,EE. UU.,Corporate,NJ,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.090000004,1
PAYMENT,Men's Footwear,Newburgh,EE. UU.,Home Office,NY,Apparel,LATAM,Petapa,Guatemala,Central America,Guatemala,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.159999996,1
PAYMENT,Men's Footwear,Norcross,EE. UU.,Home Office,GA,Apparel,LATAM,Catia La Mar,Venezuela,South America,Vargas,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.090000004,1
PAYMENT,Men's Footwear,North Las Vegas,EE. UU.,Corporate,NV,Apparel,LATAM,Choloma,Honduras,Central America,Cortés,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.25,1
PAYMENT,Men's Footwear,Ontario,EE. UU.,Consumer,CA,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.02,1
PAYMENT,Men's Footwear,Ontario,EE. UU.,Corporate,CA,Apparel,LATAM,Delgado,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,259.980011,4.0,0.0649999995,2
PAYMENT,Men's Footwear,Opa Locka,EE. UU.,Consumer,FL,Apparel,LATAM,Mendoza,Argentina,South America,Mendoza,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,129.9900055,2.0,0.01,1
PAYMENT,Men's Footwear,Opa Locka,EE. UU.,Consumer,FL,Apparel,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,3,129.9900055,1.0,0.100000001,1
PAYMENT,Men's Footwear,Opa Locka,EE. UU.,Home Office,FL,Apparel,LATAM,Montes Claros,Brasil,South America,Minas Gerais,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,259.980011,2.0,0.055,2
PAYMENT,Men's Footwear,Opelousas,EE. UU.,Consumer,LA,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.029999999,1
PAYMENT,Men's Footwear,Panorama City,EE. UU.,Consumer,CA,Apparel,LATAM,Novo Cruzeiro,Brasil,South America,Minas Gerais,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.07,1
PAYMENT,Men's Footwear,Pekin,EE. UU.,Consumer,IL,Apparel,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.25,1
PAYMENT,Men's Footwear,Pharr,EE. UU.,Consumer,TX,Apparel,LATAM,Tehuacán,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,259.980011,4.0,0.045,2
PAYMENT,Men's Footwear,Philadelphia,EE. UU.,Corporate,PA,Apparel,LATAM,Colima,México,Central America,Colima,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,259.980011,2.0,0.034999999000000004,2
PAYMENT,Men's Footwear,Philadelphia,EE. UU.,Home Office,PA,Apparel,LATAM,Irapuato,México,Central America,Guanajuato,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,2,129.9900055,1.0,0.0,1
PAYMENT,Men's Footwear,Phoenix,EE. UU.,Consumer,AZ,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.02,1
PAYMENT,Men's Footwear,Phoenix,EE. UU.,Corporate,AZ,Apparel,LATAM,Toluca,México,Central America,México,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.039999999,1
PAYMENT,Men's Footwear,Pittsfield,EE. UU.,Consumer,MA,Apparel,LATAM,Apopa,El Salvador,Central America,San Salvador,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.02,1
PAYMENT,Men's Footwear,Plano,EE. UU.,Consumer,TX,Apparel,LATAM,Hidalgo,México,Central America,Michoacán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.200000003,1
PAYMENT,Men's Footwear,Plano,EE. UU.,Home Office,TX,Apparel,LATAM,Puebla,México,Central America,Puebla,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,259.980011,4.0,0.109999999,2
PAYMENT,Men's Footwear,Pompano Beach,EE. UU.,Consumer,FL,Apparel,LATAM,Tlaquepaque,México,Central America,Jalisco,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.129999995,1
PAYMENT,Men's Footwear,Pompano Beach,EE. UU.,Corporate,FL,Apparel,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,2,129.9900055,2.0,0.170000002,1
PAYMENT,Men's Footwear,Pompano Beach,EE. UU.,Home Office,FL,Apparel,LATAM,Quetzaltenango,Guatemala,Central America,Quezaltenango,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,3,129.9900055,4.0,0.07,1
PAYMENT,Men's Footwear,Porterville,EE. UU.,Consumer,CA,Apparel,LATAM,Tipitapa,Nicaragua,Central America,Managua,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.029999999,1
PAYMENT,Men's Footwear,Portland,EE. UU.,Consumer,OR,Apparel,LATAM,Madero,México,Central America,Tamaulipas,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.039999999,1
PAYMENT,Men's Footwear,Portland,EE. UU.,Consumer,OR,Apparel,LATAM,San Miguelito,Panamá,Central America,Panamá,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,129.9900055,4.0,0.170000002,1
PAYMENT,Men's Footwear,Portland,EE. UU.,Corporate,OR,Apparel,LATAM,Carrefour,Haití,Caribbean,Ouest,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.159999996,1
PAYMENT,Men's Footwear,Poway,EE. UU.,Corporate,CA,Apparel,LATAM,Neuquén,Argentina,South America,Neuquén,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,3,259.980011,1.0,0.080000002,2
PAYMENT,Men's Footwear,Powder Springs,EE. UU.,Consumer,GA,Apparel,LATAM,Uruguaiana,Brasil,South America,Rio Grande do Sul,Nike Men's CJ Elite 2 TD Football Cleat,First Class,2015,1,129.9900055,1.0,0.150000006,1
PAYMENT,Men's Footwear,Richmond,EE. UU.,Consumer,VA,Apparel,LATAM,Metepec,México,Central America,México,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,3,129.9900055,2.0,0.159999996,1
PAYMENT,Men's Footwear,Rio Grande,Puerto Rico,Home Office,PR,Apparel,LATAM,Tulancingo,México,Central America,Hidalgo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.200000003,1
PAYMENT,Men's Footwear,Rome,EE. UU.,Consumer,NY,Apparel,LATAM,León,México,Central America,Guanajuato,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,2,259.980011,4.0,0.2250000015,2
